ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009907,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19120,-3661,1,0,0,0,Drivers,2
5009908,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19120,-3661,1,0,0,0,Drivers,2
5009909,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19120,-3661,1,0,0,0,Drivers,2
5009910,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19120,-3661,1,0,0,0,Drivers,2
5009911,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19120,-3661,1,0,0,0,Drivers,2
5009914,F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,-12752,-433,1,0,1,0,Accountants,4
5009915,F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,-12752,-433,1,0,1,0,Accountants,4
5009916,F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,-12752,-433,1,0,1,0,Accountants,4
5009917,F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,-12752,-433,1,0,1,0,Accountants,4
5009918,F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,-12752,-433,1,0,1,0,Accountants,4
5009919,F,N,Y,2,99000,Commercial associate,Higher education,Married,House / apartment,-12752,-433,1,0,1,0,Accountants,4
5009922,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009923,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009924,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009925,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009927,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009928,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009929,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009930,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009931,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009932,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
6153619,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
6153644,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
6153645,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
6153646,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2
5009934,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009935,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009938,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009939,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009940,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009941,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009942,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009943,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
6153647,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
6153648,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-10710,-2351,1,0,0,0,Sales staff,4
5009944,F,N,Y,0,135000,Working,Incomplete higher,Single / not married,House / apartment,-8482,-1501,1,1,0,1,,1
5009945,F,Y,N,2,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-12756,365243,1,0,0,1,,4
5009946,F,Y,Y,2,90000,State servant,Secondary / secondary special,Married,House / apartment,-12690,-4451,1,0,0,0,Cooking staff,4
5009947,F,Y,Y,2,90000,State servant,Secondary / secondary special,Married,House / apartment,-12690,-4451,1,0,0,0,Cooking staff,4
5009949,F,Y,Y,2,90000,State servant,Secondary / secondary special,Married,House / apartment,-12690,-4451,1,0,0,0,Cooking staff,4
5009950,F,Y,Y,2,90000,State servant,Secondary / secondary special,Married,House / apartment,-12690,-4451,1,0,0,0,Cooking staff,4
5009951,M,N,Y,0,90000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23083,365243,1,0,0,0,,2
5009952,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16076,-7679,1,0,0,0,,2
5009954,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16076,-7679,1,0,0,0,,2
5009955,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16076,-7679,1,0,0,0,,2
5009957,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16613,-3235,1,0,0,0,,3
5009958,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16613,-3235,1,0,0,0,,3
5009960,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16613,-3235,1,0,0,0,,3
5009961,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16613,-3235,1,0,0,0,,3
6153725,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16613,-3235,1,0,0,0,,3
5009965,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009966,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009967,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009968,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009969,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009970,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009971,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009978,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009979,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009980,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009981,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009983,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009984,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009985,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009986,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
6153743,F,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-20644,-3873,1,0,0,0,Medicine staff,2
5009988,M,Y,Y,0,495000,Pensioner,Higher education,Single / not married,House / apartment,-22867,365243,1,0,0,0,,1
5009989,M,Y,Y,0,495000,Pensioner,Higher education,Single / not married,House / apartment,-22867,365243,1,0,0,0,,1
5009990,M,Y,Y,0,495000,Pensioner,Higher education,Single / not married,House / apartment,-22867,365243,1,0,0,0,,1
5009991,M,Y,N,2,157500,Working,Secondary / secondary special,Married,Office apartment,-14749,-2382,1,0,0,1,Drivers,4
5009992,M,Y,N,2,157500,Working,Secondary / secondary special,Married,Office apartment,-14749,-2382,1,0,0,1,Drivers,4
5009993,F,N,Y,0,135000,Working,Incomplete higher,Married,House / apartment,-16839,-3692,1,0,0,0,Managers,2
5009994,M,Y,Y,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-617,1,0,0,0,Managers,3
5009995,M,Y,Y,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-617,1,0,0,0,Managers,3
5009996,M,Y,Y,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-617,1,0,0,0,Managers,3
5009997,M,Y,Y,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-617,1,0,0,0,Managers,3
5009998,M,Y,Y,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-617,1,0,0,0,Managers,3
5009999,F,Y,N,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12330,-2809,1,0,1,1,Accountants,3
5010000,F,Y,N,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12330,-2809,1,0,1,1,Accountants,3
5010001,F,N,Y,2,157500,State servant,Secondary / secondary special,Married,House / apartment,-12242,-2047,1,0,0,0,Core staff,4
5010002,F,N,Y,2,157500,State servant,Secondary / secondary special,Married,House / apartment,-12242,-2047,1,0,0,0,Core staff,4
5010003,F,N,Y,2,157500,State servant,Secondary / secondary special,Married,House / apartment,-12242,-2047,1,0,0,0,Core staff,4
5010004,F,N,Y,2,157500,State servant,Secondary / secondary special,Married,House / apartment,-12242,-2047,1,0,0,0,Core staff,4
5010005,M,Y,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23322,365243,1,0,0,0,,2
5010006,M,Y,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23322,365243,1,0,0,0,,2
6153778,M,Y,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23322,365243,1,0,0,0,,2
5010007,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
5010009,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
5010010,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
5010011,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
5010012,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
6153779,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
6153780,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
5010015,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12896,-709,1,0,0,0,,2
5010016,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12896,-709,1,0,0,0,,2
5010017,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12896,-709,1,0,0,0,,2
5010018,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12896,-709,1,0,0,0,,2
5010019,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12896,-709,1,0,0,0,,2
6153781,F,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-12896,-709,1,0,0,0,,2
5010020,F,N,N,0,99000,Commercial associate,Higher education,Single / not married,With parents,-10833,-2504,1,0,0,1,,1
5010021,F,N,N,0,99000,Commercial associate,Higher education,Single / not married,With parents,-10833,-2504,1,0,0,1,,1
5010023,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20782,-2321,1,0,0,0,Laborers,2
5010025,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20782,-2321,1,0,0,0,Laborers,2
5010026,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20782,-2321,1,0,0,0,Laborers,2
5010027,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20782,-2321,1,0,0,0,Laborers,2
5010028,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20782,-2321,1,0,0,0,Laborers,2
5010031,M,Y,Y,0,85500,Pensioner,Secondary / secondary special,Married,House / apartment,-22121,365243,1,0,1,0,,2
5010032,M,Y,Y,0,85500,Pensioner,Secondary / secondary special,Married,House / apartment,-22121,365243,1,0,1,0,,2
5010036,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2
5010037,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2
5010038,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2
5010039,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2
5010040,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2
6153814,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2
6153815,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21582,365243,1,0,0,0,,2
5010041,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010042,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010043,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010044,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010045,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010046,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010047,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010048,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010049,F,N,Y,0,67500,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2
5010052,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2
5010053,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2
5010055,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2
5010056,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2
6153595,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2
6153596,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18474,-3021,1,0,0,1,Cleaning staff,2
5010057,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-16975,-2504,1,0,1,1,Laborers,1
5010058,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-16975,-2504,1,0,1,1,Laborers,1
5010059,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
5010060,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
5010061,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
5010062,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
5010063,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
5010064,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
5010066,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
6153597,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
6153620,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
6153621,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16573,-4574,1,0,0,0,,2
5010067,F,N,Y,0,360000,Working,Secondary / secondary special,Widow,House / apartment,-18388,-7830,1,0,0,0,Core staff,1
5010068,F,N,Y,0,360000,Working,Secondary / secondary special,Widow,House / apartment,-18388,-7830,1,0,0,0,Core staff,1
5010070,F,N,Y,0,279000,State servant,Higher education,Single / not married,House / apartment,-11091,-617,1,0,0,1,Managers,1
